Patch1_Us,Patch1_Ls,Patch2_Us,Patch2_Rs,Patch3_Us,Distance,Alpha,Lambda,Beta,Var,Total_prop_Ls
55,2,55,2,50,1,0.01,0.006,1.1,2.55E-25,0.5
55,2,55,2,50,1,0.01,0.006,1.2,4.80E-18,0.50049
55,2,55,2,50,1,0.01,0.006,1.3,2.02E-18,0.0079178
55,2,55,2,50,1,0.01,0.006,1.4,1.11E-25,1.26E-06
55,2,55,2,50,1,0.01,0.006,1.5,3.70E-33,-2.48E-12
55,2,55,2,50,1,0.01,0.006,1.6,4.75E-40,1.09E-12
55,2,55,2,50,1,0.01,0.006,1.7,0,1
55,2,55,2,50,1,0.01,0.006,1.8,0,1
55,2,55,2,50,1,0.01,0.006,1.9,1.92E-36,-4.28E-13
55,2,55,2,50,1,0.01,0.006,2,0,1
55,2,55,2,50,1,0.01,0.006,2.1,0,1
55,2,55,2,50,1,0.01,0.006,2.2,9.81E-38,8.76E-14
55,2,55,2,50,1,0.01,0.006,2.3,2.67E-36,4.25E-13
55,2,55,2,50,1,0.01,0.006,2.4,0,1
55,2,55,2,50,1,0.01,0.006,2.5,0,1
55,2,55,2,50,1,0.01,0.006,2.6,0,1
55,2,55,2,50,1,0.01,0.006,2.7,0,1
55,2,55,2,50,1,0.01,0.006,2.8,5.26E-39,6.14E-15
55,2,55,2,50,1,0.01,0.006,2.9,2.13E-37,1.26E-13
55,2,55,2,50,1,0.01,0.006,3,0,1
55,2,55,2,50,1,0.01,0.006,3.1,4.32E-40,1.30E-13
55,2,55,2,50,1,0.01,0.006,3.2,0,1
55,2,55,2,50,1,0.01,0.006,3.3,9.75E-40,8.81E-14
55,2,55,2,50,1,0.01,0.006,3.4,0,1
55,2,55,2,50,1,0.01,0.006,3.5,3.41E-39,9.96E-14
55,2,55,2,50,1,0.01,0.006,3.6,1.19E-41,4.16E-14
55,2,55,2,50,1,0.01,0.006,3.7,2.29E-41,-7.12E-15
55,2,55,2,50,1,0.01,0.006,3.8,4.07E-40,2.76E-14
55,2,55,2,50,1,0.01,0.006,3.9,0,1
55,2,55,2,50,1,0.01,0.006,4,7.13E-41,-2.58E-14
55,2,55,2,50,1,0.01,0.006,4.1,0.12292,0.59959
55,2,55,2,50,1,0.01,0.006,4.2,0.12791,0.59163
55,2,55,2,50,1,0.01,0.006,4.3,0.13058,0.5875
55,2,55,2,50,1,0.01,0.006,4.4,0.13251,0.41543
55,2,55,2,50,1,0.01,0.006,4.5,0.13402,0.5823
55,2,55,2,50,1,0.01,0.006,4.6,0.13524,0.58047
55,2,55,2,50,1,0.01,0.006,4.7,0.13627,0.57896
55,2,55,2,50,1,0.01,0.006,4.8,0.13714,0.57767
55,2,55,2,50,1,0.01,0.006,4.9,0.13789,0.57658
55,2,55,2,50,1,0.01,0.006,5,0.13854,0.42437
55,2,55,2,50,1,0.01,0.0065,1,1.23E-32,0.5
55,2,55,2,50,1,0.01,0.0065,1.1,9.33E-26,0.5
55,2,55,2,50,1,0.01,0.0065,1.2,3.33E-17,0.49982
55,2,55,2,50,1,0.01,0.0065,1.3,2.91E-20,0.99959
55,2,55,2,50,1,0.01,0.0065,1.4,2.22E-29,1
55,2,55,2,50,1,0.01,0.0065,1.5,9.86E-32,1
55,2,55,2,50,1,0.01,0.0065,1.6,1.18E-32,2.34E-12
55,2,55,2,50,1,0.01,0.0065,1.7,2.47E-32,1
55,2,55,2,50,1,0.01,0.0065,1.8,0,1
55,2,55,2,50,1,0.01,0.0065,1.9,7.89E-40,9.08E-14
55,2,55,2,50,1,0.01,0.0065,2,0,1
55,2,55,2,50,1,0.01,0.0065,2.1,2.10E-37,-2.67E-13
55,2,55,2,50,1,0.01,0.0065,2.2,7.03E-35,4.24E-13
55,2,55,2,50,1,0.01,0.0065,2.3,6.80E-37,-6.14E-13
55,2,55,2,50,1,0.01,0.0065,2.4,7.60E-38,-1.87E-13
55,2,55,2,50,1,0.01,0.0065,2.5,0,1
55,2,55,2,50,1,0.01,0.0065,2.6,8.79E-35,-3.13E-13
55,2,55,2,50,1,0.01,0.0065,2.7,1.06E-40,-1.79E-14
55,2,55,2,50,1,0.01,0.0065,2.8,0,1
55,2,55,2,50,1,0.01,0.0065,2.9,0,1
55,2,55,2,50,1,0.01,0.0065,3,5.62E-44,3.84E-14
55,2,55,2,50,1,0.01,0.0065,3.1,0,1
55,2,55,2,50,1,0.01,0.0065,3.2,0,1
55,2,55,2,50,1,0.01,0.0065,3.3,0,1
55,2,55,2,50,1,0.01,0.0065,3.4,3.62E-42,4.34E-14
55,2,55,2,50,1,0.01,0.0065,3.5,0,1
55,2,55,2,50,1,0.01,0.0065,3.6,0,1
55,2,55,2,50,1,0.01,0.0065,3.7,5.89E-44,4.78E-14
55,2,55,2,50,1,0.01,0.0065,3.8,1.40E-40,-1.37E-14
55,2,55,2,50,1,0.01,0.0065,3.9,0,1
55,2,55,2,50,1,0.01,0.0065,4,5.92E-42,2.38E-14
55,2,55,2,50,1,0.01,0.0065,4.1,0,1
55,2,55,2,50,1,0.01,0.0065,4.2,1.31E-42,1.30E-13
55,2,55,2,50,1,0.01,0.0065,4.3,2.34E-41,2.36E-14
55,2,55,2,50,1,0.01,0.0065,4.4,4.89E-40,-5.98E-13
55,2,55,2,50,1,0.01,0.0065,4.5,0.11583,0.40077
55,2,55,2,50,1,0.01,0.0065,4.6,0.11963,0.59277
55,2,55,2,50,1,0.01,0.0065,4.7,0.1218,0.41085
55,2,55,2,50,1,0.01,0.0065,4.8,0.12339,0.58655
55,2,55,2,50,1,0.01,0.0065,4.9,0.12464,0.41549
55,2,55,2,50,1,0.01,0.0065,5,0.12567,0.58285
55,2,55,2,50,1,0.01,0.007,1,3.08E-33,0.5
55,2,55,2,50,1,0.01,0.007,1.1,1.71E-27,0.5
55,2,55,2,50,1,0.01,0.007,1.2,1.18E-15,0.50091
55,2,55,2,50,1,0.01,0.007,1.3,4.58E-18,0.99855
55,2,55,2,50,1,0.01,0.007,1.4,2.32E-28,1
55,2,55,2,50,1,0.01,0.007,1.5,4.93E-32,1
55,2,55,2,50,1,0.01,0.007,1.6,1.23E-32,1
55,2,55,2,50,1,0.01,0.007,1.7,2.27E-35,1.31E-12
55,2,55,2,50,1,0.01,0.007,1.8,0,1
55,2,55,2,50,1,0.01,0.007,1.9,2.28E-38,-3.05E-13
55,2,55,2,50,1,0.01,0.007,2,0,1
55,2,55,2,50,1,0.01,0.007,2.1,0,1
55,2,55,2,50,1,0.01,0.007,2.2,3.32E-41,-5.25E-13
55,2,55,2,50,1,0.01,0.007,2.3,1.08E-37,-6.15E-13
55,2,55,2,50,1,0.01,0.007,2.4,1.41E-37,2.00E-14
55,2,55,2,50,1,0.01,0.007,2.5,2.11E-37,-5.18E-13
55,2,55,2,50,1,0.01,0.007,2.6,2.96E-39,-1.19E-13
55,2,55,2,50,1,0.01,0.007,2.7,0,1
55,2,55,2,50,1,0.01,0.007,2.8,0,1
55,2,55,2,50,1,0.01,0.007,2.9,0,1
55,2,55,2,50,1,0.01,0.007,3,0,1
55,2,55,2,50,1,0.01,0.007,3.1,8.51E-42,6.94E-16
55,2,55,2,50,1,0.01,0.007,3.2,0,1
55,2,55,2,50,1,0.01,0.007,3.3,0,1
55,2,55,2,50,1,0.01,0.007,3.4,1.40E-41,3.43E-14
55,2,55,2,50,1,0.01,0.007,3.5,0,1
55,2,55,2,50,1,0.01,0.007,3.6,0,1
55,2,55,2,50,1,0.01,0.007,3.7,9.30E-44,-1.22E-14
55,2,55,2,50,1,0.01,0.007,3.8,3.82E-42,-2.09E-14
55,2,55,2,50,1,0.01,0.007,3.9,2.04E-41,-2.13E-15
55,2,55,2,50,1,0.01,0.007,4,0,1
55,2,55,2,50,1,0.01,0.007,4.1,0,1
55,2,55,2,50,1,0.01,0.007,4.2,0,1
55,2,55,2,50,1,0.01,0.007,4.3,0,1
55,2,55,2,50,1,0.01,0.007,4.4,0,1
55,2,55,2,50,1,0.01,0.007,4.5,8.94E-45,9.53E-15
55,2,55,2,50,1,0.01,0.007,4.6,2.13E-46,3.11E-14
55,2,55,2,50,1,0.01,0.007,4.7,4.39E-41,1.32E-13
55,2,55,2,50,1,0.01,0.007,4.8,8.56E-43,-1.59E-15
55,2,55,2,50,1,0.01,0.007,4.9,0.10734,0.60246
55,2,55,2,50,1,0.01,0.007,5,0.11144,0.59497
55,2,55,2,50,1,0.01,0.0075,1,6.16E-33,0.5
55,2,55,2,50,1,0.01,0.0075,1.1,1.89E-26,0.5
55,2,55,2,50,1,0.01,0.0075,1.2,1.09E-16,0.49985
55,2,55,2,50,1,0.01,0.0075,1.3,1.29E-18,0.00047105
55,2,55,2,50,1,0.01,0.0075,1.4,5.22E-29,1
55,2,55,2,50,1,0.01,0.0075,1.5,7.84E-31,5.09E-13
55,2,55,2,50,1,0.01,0.0075,1.6,0,1
55,2,55,2,50,1,0.01,0.0075,1.7,0,1
55,2,55,2,50,1,0.01,0.0075,1.8,0,1
55,2,55,2,50,1,0.01,0.0075,1.9,8.00E-40,-5.08E-13
55,2,55,2,50,1,0.01,0.0075,2,8.29E-41,-2.69E-13
55,2,55,2,50,1,0.01,0.0075,2.1,1.36E-43,-3.84E-14
55,2,55,2,50,1,0.01,0.0075,2.2,8.04E-42,3.26E-14
55,2,55,2,50,1,0.01,0.0075,2.3,0,1
55,2,55,2,50,1,0.01,0.0075,2.4,0,1
55,2,55,2,50,1,0.01,0.0075,2.5,3.06E-38,-1.44E-14
55,2,55,2,50,1,0.01,0.0075,2.6,8.72E-38,-1.23E-13
55,2,55,2,50,1,0.01,0.0075,2.7,7.43E-37,-1.29E-13
55,2,55,2,50,1,0.01,0.0075,2.8,0,1
55,2,55,2,50,1,0.01,0.0075,2.9,0,1
55,2,55,2,50,1,0.01,0.0075,3,0,1
55,2,55,2,50,1,0.01,0.0075,3.1,5.38E-44,2.56E-14
55,2,55,2,50,1,0.01,0.0075,3.2,0,1
55,2,55,2,50,1,0.01,0.0075,3.3,0,1
55,2,55,2,50,1,0.01,0.0075,3.4,6.89E-42,-2.12E-15
55,2,55,2,50,1,0.01,0.0075,3.5,0,1
55,2,55,2,50,1,0.01,0.0075,3.6,0,1
55,2,55,2,50,1,0.01,0.0075,3.7,0,1
55,2,55,2,50,1,0.01,0.0075,3.8,0,1
55,2,55,2,50,1,0.01,0.0075,3.9,8.20E-47,5.66E-15
55,2,55,2,50,1,0.01,0.0075,4,0,1
55,2,55,2,50,1,0.01,0.0075,4.1,1.34E-42,-2.16E-14
55,2,55,2,50,1,0.01,0.0075,4.2,8.67E-43,-1.63E-14
55,2,55,2,50,1,0.01,0.0075,4.3,0,1
55,2,55,2,50,1,0.01,0.0075,4.4,2.76E-43,-1.00E-14
55,2,55,2,50,1,0.01,0.0075,4.5,3.02E-44,-2.34E-14
55,2,55,2,50,1,0.01,0.0075,4.6,6.01E-44,-2.35E-15
55,2,55,2,50,1,0.01,0.0075,4.7,6.78E-44,-5.17E-15
55,2,55,2,50,1,0.01,0.0075,4.8,1.16E-42,-2.29E-14
55,2,55,2,50,1,0.01,0.0075,4.9,3.87E-43,-6.30E-15
55,2,55,2,50,1,0.01,0.0075,5,0,1
55,2,55,2,50,1,0.01,0.008,1,3.08E-33,0.5
55,2,55,2,50,1,0.01,0.008,1.1,6.24E-26,0.5
55,2,55,2,50,1,0.01,0.008,1.2,4.13E-17,0.4998
55,2,55,2,50,1,0.01,0.008,1.3,4.71E-18,0.0050653
55,2,55,2,50,1,0.01,0.008,1.4,1.16E-27,-1.14E-10
55,2,55,2,50,1,0.01,0.008,1.5,2.32E-33,1.31E-12
55,2,55,2,50,1,0.01,0.008,1.6,0,1
55,2,55,2,50,1,0.01,0.008,1.7,0,1
55,2,55,2,50,1,0.01,0.008,1.8,0,1
55,2,55,2,50,1,0.01,0.008,1.9,0,1
55,2,55,2,50,1,0.01,0.008,2,5.12E-40,1.11E-13
55,2,55,2,50,1,0.01,0.008,2.1,0,1
55,2,55,2,50,1,0.01,0.008,2.2,0,1
55,2,55,2,50,1,0.01,0.008,2.3,0,1
55,2,55,2,50,1,0.01,0.008,2.4,2.97E-44,-1.14E-13
55,2,55,2,50,1,0.01,0.008,2.5,0,1
55,2,55,2,50,1,0.01,0.008,2.6,3.18E-38,-1.04E-13
55,2,55,2,50,1,0.01,0.008,2.7,4.01E-37,-1.01E-13
55,2,55,2,50,1,0.01,0.008,2.8,1.62E-38,1.09E-13
55,2,55,2,50,1,0.01,0.008,2.9,3.49E-40,3.17E-14
55,2,55,2,50,1,0.01,0.008,3,0,1
55,2,55,2,50,1,0.01,0.008,3.1,0,1
55,2,55,2,50,1,0.01,0.008,3.2,4.37E-39,-6.85E-15
55,2,55,2,50,1,0.01,0.008,3.3,5.55E-42,-7.29E-15
55,2,55,2,50,1,0.01,0.008,3.4,8.42E-41,4.02E-14
55,2,55,2,50,1,0.01,0.008,3.5,2.15E-40,-2.12E-14
55,2,55,2,50,1,0.01,0.008,3.6,0,1
55,2,55,2,50,1,0.01,0.008,3.7,1.34E-45,4.60E-15
55,2,55,2,50,1,0.01,0.008,3.8,0,1
55,2,55,2,50,1,0.01,0.008,3.9,0,1
55,2,55,2,50,1,0.01,0.008,4,0,1
55,2,55,2,50,1,0.01,0.008,4.1,0,1
55,2,55,2,50,1,0.01,0.008,4.2,0,1
55,2,55,2,50,1,0.01,0.008,4.3,8.18E-47,-7.58E-15
55,2,55,2,50,1,0.01,0.008,4.4,0,1
55,2,55,2,50,1,0.01,0.008,4.5,0,1
55,2,55,2,50,1,0.01,0.008,4.6,0,1
55,2,55,2,50,1,0.01,0.008,4.7,0,1
55,2,55,2,50,1,0.01,0.008,4.8,2.10E-45,-1.24E-14
55,2,55,2,50,1,0.01,0.008,4.9,2.37E-44,-2.71E-14
55,2,55,2,50,1,0.01,0.008,5,0,1
55,2,55,2,50,1,0.01,0.0085,1,6.16E-33,0.5
55,2,55,2,50,1,0.01,0.0085,1.1,2.33E-27,0.5
55,2,55,2,50,1,0.01,0.0085,1.2,6.16E-16,0.50069
55,2,55,2,50,1,0.01,0.0085,1.3,4.50E-20,0.99866
55,2,55,2,50,1,0.01,0.0085,1.4,3.50E-28,1.36E-09
55,2,55,2,50,1,0.01,0.0085,1.5,4.40E-30,-7.21E-12
55,2,55,2,50,1,0.01,0.0085,1.6,1.56E-31,-1.14E-12
55,2,55,2,50,1,0.01,0.0085,1.7,4.93E-32,1
55,2,55,2,50,1,0.01,0.0085,1.8,1.28E-34,4.89E-13
55,2,55,2,50,1,0.01,0.0085,1.9,6.46E-38,1.65E-14
55,2,55,2,50,1,0.01,0.0085,2,1.66E-41,2.59E-14
55,2,55,2,50,1,0.01,0.0085,2.1,4.23E-43,-4.86E-14
55,2,55,2,50,1,0.01,0.0085,2.2,0,1
55,2,55,2,50,1,0.01,0.0085,2.3,0,1
55,2,55,2,50,1,0.01,0.0085,2.4,0,1
55,2,55,2,50,1,0.01,0.0085,2.5,2.58E-40,1.11E-13
55,2,55,2,50,1,0.01,0.0085,2.6,0,1
55,2,55,2,50,1,0.01,0.0085,2.7,1.53E-37,1.16E-13
55,2,55,2,50,1,0.01,0.0085,2.8,7.37E-38,1.27E-13
55,2,55,2,50,1,0.01,0.0085,2.9,0,1
55,2,55,2,50,1,0.01,0.0085,3,1.23E-32,1
55,2,55,2,50,1,0.01,0.0085,3.1,0,1
55,2,55,2,50,1,0.01,0.0085,3.2,0,1
55,2,55,2,50,1,0.01,0.0085,3.3,3.55E-38,1.05E-13
55,2,55,2,50,1,0.01,0.0085,3.4,3.83E-42,1.08E-14
55,2,55,2,50,1,0.01,0.0085,3.5,0,1
55,2,55,2,50,1,0.01,0.0085,3.6,0,1
55,2,55,2,50,1,0.01,0.0085,3.7,0,1
55,2,55,2,50,1,0.01,0.0085,3.8,3.64E-43,-2.15E-14
55,2,55,2,50,1,0.01,0.0085,3.9,1.25E-44,7.19E-16
55,2,55,2,50,1,0.01,0.0085,4,0,1
55,2,55,2,50,1,0.01,0.0085,4.1,0,1
55,2,55,2,50,1,0.01,0.0085,4.2,0,1
55,2,55,2,50,1,0.01,0.0085,4.3,6.63E-44,-2.58E-14
55,2,55,2,50,1,0.01,0.0085,4.4,0,1
55,2,55,2,50,1,0.01,0.0085,4.5,0,1
55,2,55,2,50,1,0.01,0.0085,4.6,1.99E-44,-5.34E-15
55,2,55,2,50,1,0.01,0.0085,4.7,0,1
55,2,55,2,50,1,0.01,0.0085,4.8,6.11E-47,-6.53E-15
55,2,55,2,50,1,0.01,0.0085,4.9,5.83E-44,-6.21E-17
55,2,55,2,50,1,0.01,0.0085,5,2.75E-45,2.45E-16
55,2,55,2,50,1,0.01,0.009,1,0,0.5
55,2,55,2,50,1,0.01,0.009,1.1,2.75E-25,0.5
55,2,55,2,50,1,0.01,0.009,1.2,4.33E-18,0.4998
55,2,55,2,50,1,0.01,0.009,1.3,2.29E-20,0.00069038
55,2,55,2,50,1,0.01,0.009,1.4,6.76E-27,1
55,2,55,2,50,1,0.01,0.009,1.5,2.70E-29,-7.21E-12
55,2,55,2,50,1,0.01,0.009,1.6,2.03E-35,-1.69E-12
55,2,55,2,50,1,0.01,0.009,1.7,3.24E-34,-2.20E-13
55,2,55,2,50,1,0.01,0.009,1.8,1.14E-35,-3.76E-13
55,2,55,2,50,1,0.01,0.009,1.9,8.57E-41,-3.64E-14
55,2,55,2,50,1,0.01,0.009,2,0,1
55,2,55,2,50,1,0.01,0.009,2.1,0,1
55,2,55,2,50,1,0.01,0.009,2.2,6.04E-45,1.20E-13
55,2,55,2,50,1,0.01,0.009,2.3,0,1
55,2,55,2,50,1,0.01,0.009,2.4,0,1
55,2,55,2,50,1,0.01,0.009,2.5,3.09E-42,1.71E-15
55,2,55,2,50,1,0.01,0.009,2.6,0,1
55,2,55,2,50,1,0.01,0.009,2.7,4.30E-38,7.22E-14
55,2,55,2,50,1,0.01,0.009,2.8,3.61E-39,1.10E-13
55,2,55,2,50,1,0.01,0.009,2.9,0,1
55,2,55,2,50,1,0.01,0.009,3,0,1
55,2,55,2,50,1,0.01,0.009,3.1,0,1
55,2,55,2,50,1,0.01,0.009,3.2,1.35E-40,1.11E-14
55,2,55,2,50,1,0.01,0.009,3.3,3.63E-41,-8.94E-15
55,2,55,2,50,1,0.01,0.009,3.4,0,1
55,2,55,2,50,1,0.01,0.009,3.5,6.54E-41,-1.38E-14
55,2,55,2,50,1,0.01,0.009,3.6,0,1
55,2,55,2,50,1,0.01,0.009,3.7,1.00E-42,-1.92E-14
55,2,55,2,50,1,0.01,0.009,3.8,0,1
55,2,55,2,50,1,0.01,0.009,3.9,0,1
55,2,55,2,50,1,0.01,0.009,4,0,1
55,2,55,2,50,1,0.01,0.009,4.1,0,1
55,2,55,2,50,1,0.01,0.009,4.2,6.93E-46,-7.03E-15
55,2,55,2,50,1,0.01,0.009,4.3,0,1
55,2,55,2,50,1,0.01,0.009,4.4,0,1
55,2,55,2,50,1,0.01,0.009,4.5,0,1
55,2,55,2,50,1,0.01,0.009,4.6,7.74E-46,-1.26E-15
55,2,55,2,50,1,0.01,0.009,4.7,0,1
55,2,55,2,50,1,0.01,0.009,4.8,0,1
55,2,55,2,50,1,0.01,0.009,4.9,2.04E-44,-2.76E-14
55,2,55,2,50,1,0.01,0.009,5,0,1
55,2,55,2,50,1,0.01,0.0095,1,1.23E-32,0.5
55,2,55,2,50,1,0.01,0.0095,1.1,6.33E-26,0.5
55,2,55,2,50,1,0.01,0.0095,1.2,1.67E-17,0.49978
55,2,55,2,50,1,0.01,0.0095,1.3,5.35E-16,0.9688
55,2,55,2,50,1,0.01,0.0095,1.4,5.16E-32,2.84E-11
55,2,55,2,50,1,0.01,0.0095,1.5,3.10E-29,-3.56E-12
55,2,55,2,50,1,0.01,0.0095,1.6,2.33E-31,-3.81E-12
55,2,55,2,50,1,0.01,0.0095,1.7,0,1
55,2,55,2,50,1,0.01,0.0095,1.8,5.32E-35,-2.02E-13
55,2,55,2,50,1,0.01,0.0095,1.9,1.31E-35,-1.08E-13
55,2,55,2,50,1,0.01,0.0095,2,0,1
55,2,55,2,50,1,0.01,0.0095,2.1,3.42E-41,-1.20E-14
55,2,55,2,50,1,0.01,0.0095,2.2,0,1
55,2,55,2,50,1,0.01,0.0095,2.3,0,1
55,2,55,2,50,1,0.01,0.0095,2.4,1.35E-42,5.71E-14
55,2,55,2,50,1,0.01,0.0095,2.5,0,1
55,2,55,2,50,1,0.01,0.0095,2.6,0,1
55,2,55,2,50,1,0.01,0.0095,2.7,0,1
55,2,55,2,50,1,0.01,0.0095,2.8,0,1
55,2,55,2,50,1,0.01,0.0095,2.9,8.79E-38,1.09E-13
55,2,55,2,50,1,0.01,0.0095,3,1.39E-38,1.10E-13
55,2,55,2,50,1,0.01,0.0095,3.1,0,1
55,2,55,2,50,1,0.01,0.0095,3.2,0,1
55,2,55,2,50,1,0.01,0.0095,3.3,3.04E-41,1.83E-14
55,2,55,2,50,1,0.01,0.0095,3.4,0,1
55,2,55,2,50,1,0.01,0.0095,3.5,3.28E-43,-2.09E-14
55,2,55,2,50,1,0.01,0.0095,3.6,8.60E-44,3.36E-15
55,2,55,2,50,1,0.01,0.0095,3.7,1.05E-42,-1.91E-14
55,2,55,2,50,1,0.01,0.0095,3.8,0,1
55,2,55,2,50,1,0.01,0.0095,3.9,0,1
55,2,55,2,50,1,0.01,0.0095,4,0,1
55,2,55,2,50,1,0.01,0.0095,4.1,0,1
55,2,55,2,50,1,0.01,0.0095,4.2,0,1
55,2,55,2,50,1,0.01,0.0095,4.3,6.52E-45,-2.05E-14
55,2,55,2,50,1,0.01,0.0095,4.4,9.97E-44,-1.51E-14
55,2,55,2,50,1,0.01,0.0095,4.5,0,1
55,2,55,2,50,1,0.01,0.0095,4.6,1.39E-45,-2.40E-16
55,2,55,2,50,1,0.01,0.0095,4.7,1.35E-44,-2.43E-14
55,2,55,2,50,1,0.01,0.0095,4.8,4.78E-44,-9.97E-15
55,2,55,2,50,1,0.01,0.0095,4.9,8.98E-45,4.63E-16
55,2,55,2,50,1,0.01,0.0095,5,0,1
55,2,55,2,50,1,0.01,0.01,1,0,0.5
55,2,55,2,50,1,0.01,0.01,1.1,2.93E-25,0.5
55,2,55,2,50,1,0.01,0.01,1.2,5.53E-19,0.50008
55,2,55,2,50,1,0.01,0.01,1.3,1.45E-19,0.99512
55,2,55,2,50,1,0.01,0.01,1.4,1.29E-27,1
55,2,55,2,50,1,0.01,0.01,1.5,1.43E-32,-2.31E-12
55,2,55,2,50,1,0.01,0.01,1.6,1.68E-30,2.67E-12
55,2,55,2,50,1,0.01,0.01,1.7,0,1
55,2,55,2,50,1,0.01,0.01,1.8,1.30E-35,5.31E-13
55,2,55,2,50,1,0.01,0.01,1.9,0,1
55,2,55,2,50,1,0.01,0.01,2,0,1
55,2,55,2,50,1,0.01,0.01,2.1,0,1
55,2,55,2,50,1,0.01,0.01,2.2,5.16E-43,9.53E-15
55,2,55,2,50,1,0.01,0.01,2.3,0,1
55,2,55,2,50,1,0.01,0.01,2.4,3.39E-43,1.29E-13
55,2,55,2,50,1,0.01,0.01,2.5,0,1
55,2,55,2,50,1,0.01,0.01,2.6,2.78E-40,1.21E-13
55,2,55,2,50,1,0.01,0.01,2.7,0,1
55,2,55,2,50,1,0.01,0.01,2.8,0,1
55,2,55,2,50,1,0.01,0.01,2.9,0,1
55,2,55,2,50,1,0.01,0.01,3,7.84E-39,1.05E-13
55,2,55,2,50,1,0.01,0.01,3.1,0,1
55,2,55,2,50,1,0.01,0.01,3.2,3.30E-39,8.16E-14
55,2,55,2,50,1,0.01,0.01,3.3,0,1
55,2,55,2,50,1,0.01,0.01,3.4,4.29E-41,-1.97E-14
55,2,55,2,50,1,0.01,0.01,3.5,2.55E-42,-1.58E-14
55,2,55,2,50,1,0.01,0.01,3.6,0,1
55,2,55,2,50,1,0.01,0.01,3.7,0,1
55,2,55,2,50,1,0.01,0.01,3.8,0,1
55,2,55,2,50,1,0.01,0.01,3.9,6.42E-43,-2.21E-14
55,2,55,2,50,1,0.01,0.01,4,2.54E-44,-1.75E-15
55,2,55,2,50,1,0.01,0.01,4.1,0,1
55,2,55,2,50,1,0.01,0.01,4.2,0,1
55,2,55,2,50,1,0.01,0.01,4.3,0,1
55,2,55,2,50,1,0.01,0.01,4.4,0,1
55,2,55,2,50,1,0.01,0.01,4.5,0,1
55,2,55,2,50,1,0.01,0.01,4.6,1.25E-45,-2.24E-14
55,2,55,2,50,1,0.01,0.01,4.7,1.39E-43,-2.61E-14
55,2,55,2,50,1,0.01,0.01,4.8,1.67E-44,1.08E-15
55,2,55,2,50,1,0.01,0.01,4.9,0,1
55,2,55,2,50,1,0.01,0.01,5,1.88E-44,2.95E-15
55,2,55,2,50,1.5,0.01,0.0005,1,2.56E-05,0.51363
55,2,55,2,50,1.5,0.01,0.0005,1.1,0.057102,0.80032
55,2,55,2,50,1.5,0.01,0.0005,1.2,0.37583,0.52923
55,2,55,2,50,1.5,0.01,0.0005,1.3,0.41276,0.51751
55,2,55,2,50,1.5,0.01,0.0005,1.4,0.42752,0.51347
55,2,55,2,50,1.5,0.01,0.0005,1.5,0.43501,0.51151
55,2,55,2,50,1.5,0.01,0.0005,1.6,0.43929,0.5104
55,2,55,2,50,1.5,0.01,0.0005,1.7,0.4419,0.50972
55,2,55,2,50,1.5,0.01,0.0005,1.8,0.44357,0.50927
55,2,55,2,50,1.5,0.01,0.0005,1.9,0.44467,0.50897
55,2,55,2,50,1.5,0.01,0.0005,2,0.44541,0.50877
55,2,55,2,50,1.5,0.01,0.0005,2.1,0.44591,0.50862
55,2,55,2,50,1.5,0.01,0.0005,2.2,0.44625,0.50852
55,2,55,2,50,1.5,0.01,0.0005,2.3,0.44649,0.50844
55,2,55,2,50,1.5,0.01,0.0005,2.4,0.44666,0.50839
55,2,55,2,50,1.5,0.01,0.0005,2.5,0.44678,0.50835
55,2,55,2,50,1.5,0.01,0.0005,2.6,0.44686,0.50832
55,2,55,2,50,1.5,0.01,0.0005,2.7,0.44692,0.5083
55,2,55,2,50,1.5,0.01,0.0005,2.8,0.44696,0.50829
55,2,55,2,50,1.5,0.01,0.0005,2.9,0.44699,0.50827
55,2,55,2,50,1.5,0.01,0.0005,3,0.44701,0.50827
55,2,55,2,50,1.5,0.01,0.0005,3.1,0.44702,0.50826
55,2,55,2,50,1.5,0.01,0.0005,3.2,0.44703,0.50826
55,2,55,2,50,1.5,0.01,0.0005,3.3,0.44704,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.4,0.44704,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.5,0.44705,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.6,0.44705,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.7,0.44705,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.8,0.44705,0.50825
55,2,55,2,50,1.5,0.01,0.0005,3.9,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.1,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.2,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.3,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.4,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.5,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.6,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.7,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.8,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,4.9,0.44706,0.50825
55,2,55,2,50,1.5,0.01,0.0005,5,0.44706,0.50825
